count_read_event,count_write_event,count_sensitive_file_access_fails,count_socket_connect_event_successfully,count_socket_connect_event_fails,count_socket_create_event,count_file_modification_event_successfully,count_file_modification_event_fails,count_file_creation_event,count_link_event,count_symlink_event,count_dir_creation_event,count_dir_remove_event,count_mknod_create_event,count_rename_event,count_auth_event_successfully,count_auth_event_fails,count_passwd_change_event_successfully,count_passwd_change_event_fails,count_user_change_event_successfully,count_user_change_event_fails,count_do_not_update_atime,count_was_modified_time_changed,count_owner_changed,count_group_changed,count_suid_set,count_suid_cleared,count_sgid_set,count_sgid_cleared,count_sticky_set,count_sticky_cleared,count_user_write_added,count_user_write_removed,count_user_read_added,count_user_read_removed,count_user_exec_added,count_user_exec_removed,count_group_write_added,count_group_write_removed,count_group_exec_added,count_group_exec_removed,count_world_write_been_added,count_world_read_been_added,count_world_exec_been_added,count_external_ip,is_priviliged_port,count_sensitive_file,count_is_linked_to_sensitive_file,count_linked_file_SGID_or_SUID,count_atime_flag_been_set,count_modified_time_been_changed,is_current_dir_world_writable,is_target_dir_world_writable,is_in_memory_path,is_cross_user_link,is_dev_backdoor,is_fake_device,risk_score,argv_has_network,argv_is_ip,argv_has_encoding,argv_is_net_tool,argv_is_sudo,argv_entropy,label,chain_00,chain_0000,chain_apt,chain_architectures,chain_bash,chain_bin,chain_config,chain_devices,chain_dpkg,chain_foreign,chain_gpghome,chain_kernel,chain_key,chain_keyring,chain_pci0000,chain_print,chain_shell,chain_sys,chain_tmp,chain_usr
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.9763039828850744,0.0,0.0,0.0,0.0,0.0,2.210368890194565,benign,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,5,58,0,28,56,0,56,0,0,8,8,0,0,0,0,0,0,0,0,6,8,44,16,0,0,0,0,0,0,0,28,0,28,0,4,0,0,0,2,0,8,0,24,26,115,0,0,0,0,1,0,0,0,0,0,6.828753382983973,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign,0.0,0.0,0.5825489010076002,0.014726849889162303,0.0,0.04634909239652984,0.08989657934971074,0.0,0.014593927156231788,0.014726849889162303,0.24993053017958822,0.0,0.3032261156964227,0.3638758943517581,0.0,0.014726849889162303,0.09203899792811057,0.0,0.557893262904706,0.2073895802028367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.854262555220856,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign,0.0,0.0,0.6519893681076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582281080746955
0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,1,0,0,0,0,0,0,0,0,0,0,4.790711441183116,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign,0.0,0.0,0.6519893681076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582281080746955
0,0,0,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,1,0,0,0,0,0,0,0,0,0,0,4.790711441183116,0.0,0.0,0.0,0.0,0.0,2.773972927341982,benign,0.0,0.0,0.6519893681076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582281080746955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8634303062418824,0.0,0.0,0.0,0.0,0.0,2.891619986165511,benign,0.0,0.0,0.6519893681076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582281080746955
5,0,5,2,0,2,16,0,32,0,0,8,8,0,0,0,0,0,0,0,0,5,8,16,16,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0,1,0,0,0,0,0,6.046965884862166,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign,0.0,0.0,0.5598612216302596,0.015076346440881294,0.0,0.047449045753140955,0.09202999856227281,0.0,0.014940269195128694,0.015076346440881294,0.25586186370471276,0.0,0.3104222562576865,0.37251137113645677,0.0,0.015076346440881294,0.09422326086564607,0.0,0.5711331460487543,0.19815724594006198
0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,4.355659205116057,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign,0.0,0.0,0.6677818795251821,0.0393902637015944,0.0,0.04958841804104854,0.24044856796308628,0.0,0.039034732033825945,0.0393902637015944,0.2056908522648246,0.0,0.40552313455989447,0.2433169269233408,0.0,0.0393902637015944,0.24617894705960092,0.0,0.373052670947156,0.1479226549173421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3621914259952668,0.0,0.0,0.0,0.0,0.0,3.228372376129276,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.363799501265868,0.0,0.0,0.0,0.0,0.0,3.2625366587893625,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3617765258995345,0.0,0.0,0.0,0.0,0.0,3.219566549293704,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.36502700653444,0.0,0.0,0.0,0.0,0.0,3.288652559985165,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3667849377426244,0.0,0.0,0.0,0.0,0.0,3.326109460381478,benign,0.0,0.0,0.5852900540376956,0.24167038960087733,0.0,0.1521194729547634,0.2950439709610779,0.0,0.23948910243519697,0.24167038960087733,0.0,0.0,0.41466648824563823,0.0,0.0,0.24167038960087733,0.30207546970557275,0.0,0.0,0.22688681342353648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.852240816467405,0.0,0.0,0.0,0.0,0.0,2.7481733799993955,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.001260071631328,0.0,0.0,0.0,0.0,0.0,2.7567454149350623,benign,0.0,0.0,0.4591011770279272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7424172550780652,0.0,0.48789622730035814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.022669974705736,0.0,0.0,0.0,0.0,0.0,3.0921520370513647,benign,0.0,0.0,0.3638607948619326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588403049412105,0.0,0.38668232180299444,0.0,0.0,0.0,0.0,0.0,0.6098064901343901,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8090776073913948,0.0,0.0,0.0,0.0,0.0,2.209627598587938,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8090776073913948,0.0,0.0,0.0,0.0,0.0,2.209627598587938,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9018347233310084,0.0,0.0,0.0,0.0,0.0,3.396344937495577,benign,0.0,0.0,0.4082002741031692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22003495974726708,0.0,0.14460093161976614,0.5205698710653032,0.0,0.0,0.0,0.0,0.6841165081201007,0.1582382252884094
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.892582043863125,0.0,0.0,0.0,0.0,0.0,3.0729645316581244,benign,0.0,0.0,0.3638607948619326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588403049412105,0.0,0.38668232180299444,0.0,0.0,0.0,0.0,0.0,0.6098064901343901,0.0
0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,4.355630631500587,0.0,0.0,0.0,0.0,0.0,3.391892193314922,benign,0.0,0.0,0.6677818795251821,0.0393902637015944,0.0,0.04958841804104854,0.24044856796308628,0.0,0.039034732033825945,0.0393902637015944,0.2056908522648246,0.0,0.40552313455989447,0.2433169269233408,0.0,0.0393902637015944,0.24617894705960092,0.0,0.373052670947156,0.1479226549173421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3621914259952668,0.0,0.0,0.0,0.0,0.0,3.228372376129276,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.363799501265868,0.0,0.0,0.0,0.0,0.0,3.2625366587893625,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3617765258995345,0.0,0.0,0.0,0.0,0.0,3.219566549293704,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.36502700653444,0.0,0.0,0.0,0.0,0.0,3.288652559985165,benign,0.0,0.0,0.4729268509901567,0.29291224635472674,0.0,0.1843736694886972,0.35760273507381457,0.0,0.2902684565023606,0.29291224635472674,0.0,0.0,0.25129452714635514,0.0,0.0,0.29291224635472674,0.36612513658064344,0.0,0.0,0.27499407891016436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2.3667849377426244,0.0,0.0,0.0,0.0,0.0,3.326109460381478,benign,0.0,0.0,0.5852900540376956,0.24167038960087733,0.0,0.1521194729547634,0.2950439709610779,0.0,0.23948910243519697,0.24167038960087733,0.0,0.0,0.41466648824563823,0.0,0.0,0.24167038960087733,0.30207546970557275,0.0,0.0,0.22688681342353648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.868058222419032,0.0,0.0,0.0,0.0,0.0,2.9514195898955555,benign,0.0,0.0,0.0,0.4360358749709731,0.0,0.27446286489419697,0.0,0.0,0.4321002688778097,0.4360358749709731,0.0,0.0,0.0,0.0,0.0,0.4360358749709731,0.0,0.0,0.0,0.409362480748649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.852240816467405,0.0,0.0,0.0,0.0,0.0,2.7481733799993955,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,benign,0.0,0.0,0.6852892846163351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282709635774528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.001260071631328,0.0,0.0,0.0,0.0,0.0,2.7567454149350623,benign,0.0,0.0,0.4591011770279272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7424172550780652,0.0,0.48789622730035814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0232562015657045,0.0,0.0,0.0,0.0,0.0,3.116248422593533,benign,0.0,0.0,0.3638607948619326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588403049412105,0.0,0.38668232180299444,0.0,0.0,0.0,0.0,0.0,0.6098064901343901,0.0
